date,climate_sentence_count,text,word_count,Stemd_text,Sentiments
1993-12-08,7,environmental labor side agreements negotiated administration make agreement force social progress well economic growth,24,environment labor side agreement negoti administr make agreement forc social progress well econom growth,positive
1993-12-08,7,many winds change worn away file basis security,18,mani wind chang worn away file basi secur,neutral
1993-12-08,7,united states must seek nothing less new trading system benefits nations robust commerce protects middle class gives nations chance grow one lifts workers environment without dragging people seeks ensure policies reflect values,55,unit state must seek noth less new trade system benefit nation robust commerc protect middl class give nation chanc grow one lift worker environ without drag peopl seek ensur polici reflect valu,negative
1993-12-08,7,determining dynamic trade cannot lead environmental despoliation,11,determin dynam trade cannot lead environment despoli,neutral
1993-12-08,7,seek new institutional arrangements ensure trade leaves world cleaner,16,seek new institut arrang ensur trade leav world cleaner,positive
1989-02-09,15,protect future need new attitude environment,14,protect futur need new attitud environ,positive
1989-02-09,15,include plan reduce date certain emissions acid rain time study alone passed time action,31,includ plan reduc date certain emiss acid rain time studi alon pass time action,positive
1989-02-09,15,must make use clean coal,7,must make use clean coal,positive
1989-02-09,15,budget contains full funding schedule clean coal technology agreement made canada,19,budget contain full fund schedul clean coal technolog agreement made canada,positive
1989-02-09,15,must use caution must respect environment,10,must use caution must respect environ,neutral
1989-02-09,15,action three lease sales await conclusion special task force set measure potential environmental damage,24,action three leas sale await conclus special task forc set measur potenti environment damag,positive
1989-02-09,15,want faster cleanups tougher enforcement penalties polluters,11,want faster cleanup tougher enforc penalti pollut,neutral
1989-02-09,15,face massive task cleaning waste left decades environmental neglect americas nuclear weapons plants,21,face massiv task clean wast left decad environment neglect america nuclear weapon plant,positive
1989-02-09,15,face massive task cleaning waste left decades environmental neglect americas nuclear weapons plants,21,face massiv task clean wast left decad environment neglect america nuclear weapon plant,positive
1989-02-09,15,face massive task cleaning waste left decades environmental neglect americas nuclear weapons plants,21,face massiv task clean wast left decad environment neglect america nuclear weapon plant,positive
1989-02-09,15,beyond must clean old mess left behind,15,beyond must clean old mess left behind,negative
1989-02-09,15,allow us identify exact nature various problems clean clean,25,allow us identifi exact natur variou problem clean clean,positive
1989-02-09,15,spread nuclear weapons must stopped,9,spread nuclear weapon must stop,neutral
1989-02-09,15,diplomacy must work every day proliferation nuclear weapons,12,diplomaci must work everi day prolifer nuclear weapon,neutral
1989-02-09,15,shall begin trip shortly far reaches pacific basin winds democracy creating new hope power free markets unleashing new force,36,shall begin trip shortli far reach pacif basin wind democraci creat new hope power free market unleash new forc,positive
1992-01-28,4,children air raid drills crawl desks cover heads case nuclear war,28,children air raid drill crawl desk cover head case nuclear war,neutral
1992-01-28,4,tonight tell dramatic changes strategic nuclear force,13,tonight tell dramat chang strateg nuclear forc,neutral
1992-01-28,4,remind evening asked support funding program protect country limited nuclear missile attack,25,remind even ask support fund program protect countri limit nuclear missil attack,neutral
1992-01-28,4,must protection many people many countries access nuclear arms,18,must protect mani peopl mani countri access nuclear arm,neutral
2001-09-22,1,america never forget sounds national anthem playing buckingham palace streets paris berlins brandenburg gate,24,america never forget sound nation anthem play buckingham palac street pari berlin brandenburg gate,positive
